solidity,solc,contract,time,num_states,cov_1,cov_2,vulnerability,phase2,#_total_runtime_instr,function_cov,#_covered_deep_func,#_total_deep_func
0x82f25d2edc3dee8be852021cc1c2c4dfef333d91.sol,0.5.7,Crowdsale,1810.0903515815735,0,0,0,0,False,0,[],0,0
0xa5a9b6a783d17c15822d3e70dbb1e59d736284ef.sol,0.4.26,Simple_FOMO_Round_1,40.87835168838501,3496,7.35%,98.76%,"{'bug1': {'name': ' Integer Arithmetic Bugs ', 'SWC_ID': ' 101', 'Severity': ' High', 'Contract': ' Simple_FOMO_Round_1', 'Function_name': ' constructor', 'PC_address': ' 182', 'Estimated_Gas_Usage': ' 47044 - 230103', 'file_point': '29'}, 'bug2': {'name': ' Dependence on predictable environment variable ', 'SWC_ID': ' 116', 'Severity': ' Low', 'Contract': ' Simple_FOMO_Round_1', 'Function_name': ' addEntry()', 'PC_address': ' 1249', 'Estimated_Gas_Usage': ' 1919 - 2014', 'file_point': '80'}, 'bug3': {'name': ' Integer Arithmetic Bugs ', 'SWC_ID': ' 101', 'Severity': ' High', 'Contract': ' Simple_FOMO_Round_1', 'Function_name': ' addEntry()', 'PC_address': ' 1382', 'Estimated_Gas_Usage': ' 32736 - 148309', 'file_point': '92'}, 'bug4': {'name': ' Dependence on predictable environment variable ', 'SWC_ID': ' 116', 'Severity': ' Low', 'Contract': ' Simple_FOMO_Round_1', 'Function_name': ' addEntry()', 'PC_address': ' 1388', 'Estimated_Gas_Usage': ' 24360 - 84455', 'file_point': '91'}, 'bug5': {'name': ' Integer Arithmetic Bugs ', 'SWC_ID': ' 101', 'Severity': ' High', 'Contract': ' Simple_FOMO_Round_1', 'Function_name': ' claimLottery()', 'PC_address': ' 1788', 'Estimated_Gas_Usage': ' 12023 - 67926', 'file_point': '63'}, 'bug6': {'name': ' Dependence on predictable environment variable ', 'SWC_ID': ' 116', 'Severity': ' Low', 'Contract': ' Simple_FOMO_Round_1', 'Function_name': ' claimLottery()', 'PC_address': ' 1799', 'Estimated_Gas_Usage': ' 2024 - 2449', 'file_point': '64'}, 'bug7': {'name': ' Unprotected Ether Withdrawal ', 'SWC_ID': ' 105', 'Severity': ' High', 'Contract': ' Simple_FOMO_Round_1', 'Function_name': ' claimLottery()', 'PC_address': ' 1916', 'Estimated_Gas_Usage': ' 11869 - 67772', 'file_point': '70'}}",True,1045,[],0,0
0x00000000580090b7b5b593ab408000b1abb5f78d.sol,0.5.11,DharmaDaiImplementationV1,1810.0767738819122,31887,0.15%,57.31%,"{'bug1': {'name': ' Dependence on predictable environment variable ', 'SWC_ID': ' 116', 'Severity': ' Low', 'Contract': ' DharmaDaiImplementationV1', 'Function_name': ' modifyAllowanceViaMetaTransaction(address,address,uint256,bool,uint256,bytes32,bytes)', 'PC_address': ' 5256', 'Estimated_Gas_Usage': ' 659 - 754', 'file_point': '733'}, 'bug2': {'name': ' Dependence on predictable environment variable ', 'SWC_ID': ' 120', 'Severity': ' Low', 'Contract': ' DharmaDaiImplementationV1', 'Function_name': ' accrueInterest()', 'PC_address': ' 12032', 'Estimated_Gas_Usage': ' 3210 - 5520', 'file_point': '920'}, 'bug3': {'name': ' Dependence on predictable environment variable ', 'SWC_ID': ' 120', 'Severity': ' Low', 'Contract': ' DharmaDaiImplementationV1', 'Function_name': ' supplyRatePerBlock()', 'PC_address': ' 15741', 'Estimated_Gas_Usage': ' 1937 - 36499', 'file_point': '144'}, 'bug4': {'name': ' Dependence on predictable environment variable ', 'SWC_ID': ' 120', 'Severity': ' Low', 'Contract': ' DharmaDaiImplementationV1', 'Function_name': ' accrueInterest()', 'PC_address': ' 17701', 'Estimated_Gas_Usage': ' 3105 - 5415', 'file_point': '1021'}, 'bug5': {'name': ' Dependence on predictable environment variable ', 'SWC_ID': ' 120', 'Severity': ' Low', 'Contract': ' DharmaDaiImplementationV1', 'Function_name': ' supplyRatePerBlock()', 'PC_address': ' 21431', 'Estimated_Gas_Usage': ' 2014 - 36576', 'file_point': '1157'}, 'bug6': {'name': ' Multiple Calls in a Single Transaction ', 'SWC_ID': ' 113', 'Severity': ' Low', 'Contract': ' DharmaDaiImplementationV1', 'Function_name': ' getSpreadPerBlock()', 'PC_address': ' 21524', 'Estimated_Gas_Usage': ' 5641 - 109418', 'file_point': '1158'}, 'bug7': {'name': ' Dependence on predictable environment variable ', 'SWC_ID': ' 116', 'Severity': ' Low', 'Contract': ' DharmaDaiImplementationV1', 'Function_name': ' supplyRatePerBlock()', 'PC_address': ' 23924', 'Estimated_Gas_Usage': ' 8695 - 181220', 'file_point': '1217'}, 'bug8': {'name': ' Dependence on predictable environment variable ', 'SWC_ID': ' 116', 'Severity': ' Low', 'Contract': ' DharmaDaiImplementationV1', 'Function_name': ' supplyRatePerBlock()', 'PC_address': ' 23954', 'Estimated_Gas_Usage': ' 8754 - 181279', 'file_point': '1217'}, 'bug9': {'name': ' Dependence on predictable environment variable ', 'SWC_ID': ' 116', 'Severity': ' Low', 'Contract': ' DharmaDaiImplementationV1', 'Function_name': ' supplyRatePerBlock()', 'PC_address': ' 24001', 'Estimated_Gas_Usage': ' 8874 - 181399', 'file_point': '1217'}, 'bug10': {'name': ' Dependence on predictable environment variable ', 'SWC_ID': ' 116', 'Severity': ' Low', 'Contract': ' DharmaDaiImplementationV1', 'Function_name': ' supplyRatePerBlock()', 'PC_address': ' 24076', 'Estimated_Gas_Usage': ' 8688 - 181213', 'file_point': '1217'}}",True,12886,[],0,0
0x0f398a2daaa134621e4b687fccfee4ce47599cc1.sol,0.5.12,Flipper,1810.0685658454895,31083,3.00%,71.94%,0,True,5356,[],0,0
0x22b3dc63a74620b1caa8be9d3b50a7de461a8346.sol,0.5.0,yDAI,1810.1990418434143,172838,8.37%,80.32%,0,True,12777,[],0,0
0x2f6753304c2c20aab4b12c46706341522a2e9542.sol,0.5.1,ozonswap,252.23359847068787,10161,9.67%,96.89%,"{'bug1': {'name': ' Dependence on predictable environment variable ', 'SWC_ID': ' 116', 'Severity': ' Low', 'Contract': ' ozonswap', 'Function_name': ' transferFrom(address,address,uint256)', 'PC_address': ' 2155', 'Estimated_Gas_Usage': ' 2332 - 2997', 'file_point': '85'}, 'bug2': {'name': ' Dependence on predictable environment variable ', 'SWC_ID': ' 116', 'Severity': ' Low', 'Contract': ' ozonswap', 'Function_name': ' transfer(address,uint256)', 'PC_address': ' 3898', 'Estimated_Gas_Usage': ' 1419 - 1704', 'file_point': '73'}, 'bug3': {'name': ' Exception State ', 'SWC_ID': ' 110', 'Severity': ' Medium', 'Contract': ' ozonswap', 'Function_name': ' increaseApproval(address,uint256)', 'PC_address': ' 4999', 'Estimated_Gas_Usage': ' 1346 - 1821', 'file_point': '37'}}",False,2316,[],0,0
0x3936ad01cf109a36489d93cabda11cf062fd3d48.sol,0.4.24,UFragments,843.5747838020325,26337,0.43%,93.40%,"{'bug1': {'name': ' Integer Arithmetic Bugs ', 'SWC_ID': ' 101', 'Severity': ' High', 'Contract': ' UFragments', 'Function_name': ' initialize(string,string,uint8)', 'PC_address': ' 608', 'Estimated_Gas_Usage': ' 60099 - 268426', 'file_point': '211'}, 'bug2': {'name': ' Integer Arithmetic Bugs ', 'SWC_ID': ' 101', 'Severity': ' High', 'Contract': ' UFragments', 'Function_name': ' initialize(string,string,uint8)', 'PC_address': ' 614', 'Estimated_Gas_Usage': ' 49959 - 218100', 'file_point': '211'}, 'bug3': {'name': ' Integer Arithmetic Bugs ', 'SWC_ID': ' 101', 'Severity': ' High', 'Contract': ' UFragments', 'Function_name': ' initialize(string,string,uint8)', 'PC_address': ' 623', 'Estimated_Gas_Usage': ' 49959 - 218100', 'file_point': '211'}, 'bug4': {'name': ' Integer Arithmetic Bugs ', 'SWC_ID': ' 101', 'Severity': ' High', 'Contract': ' UFragments', 'Function_name': ' initialize(string,string,uint8)', 'PC_address': ' 629', 'Estimated_Gas_Usage': ' 49959 - 218100', 'file_point': '211'}, 'bug5': {'name': ' Integer Arithmetic Bugs ', 'SWC_ID': ' 101', 'Severity': ' High', 'Contract': ' UFragments', 'Function_name': ' initialize(string,string,uint8)', 'PC_address': ' 699', 'Estimated_Gas_Usage': ' 49959 - 218100', 'file_point': '211'}, 'bug6': {'name': ' Integer Arithmetic Bugs ', 'SWC_ID': ' 101', 'Severity': ' High', 'Contract': ' UFragments', 'Function_name': ' rebase(uint256,int256)', 'PC_address': ' 8516', 'Estimated_Gas_Usage': ' 17783 - 60016', 'file_point': '331'}, 'bug7': {'name': ' Integer Arithmetic Bugs ', 'SWC_ID': ' 101', 'Severity': ' Low', 'Contract': ' UFragments', 'Function_name': ' initialize(string,string,uint8)', 'PC_address': ' 9219', 'Estimated_Gas_Usage': ' 49959 - 218100'}, 'bug8': {'name': ' Integer Arithmetic Bugs ', 'SWC_ID': ' 101', 'Severity': ' Low', 'Contract': ' UFragments', 'Function_name': ' initialize(string,string,uint8)', 'PC_address': ' 9233', 'Estimated_Gas_Usage': ' 49959 - 218100'}}",True,4619,[],0,0
0x4525D2B71f7f018c9EBddFcD336852A85404e75B.sol,0.5.16,P1FundingOracle,777.7858874797821,16868,12.99%,85.58%,"{'bug1': {'name': ' Dependence on predictable environment variable ', 'SWC_ID': ' 116', 'Severity': ' Low', 'Contract': ' P1FundingOracle', 'Function_name': ' constructor', 'PC_address': ' 667', 'Estimated_Gas_Usage': ' 7587 - 28642', 'file_point': '321'}, 'bug2': {'name': ' Dependence on predictable environment variable ', 'SWC_ID': ' 116', 'Severity': ' Low', 'Contract': ' P1FundingOracle', 'Function_name': ' setFundingRate((uint256,bool))', 'PC_address': ' 1856', 'Estimated_Gas_Usage': ' 5813 - 11194', 'file_point': '39'}, 'bug3': {'name': ' Dependence on predictable environment variable ', 'SWC_ID': ' 116', 'Severity': ' Low', 'Contract': ' P1FundingOracle', 'Function_name': ' setFundingRate((uint256,bool))', 'PC_address': ' 2802', 'Estimated_Gas_Usage': ' 7519 - 17131', 'file_point': '321'}, 'bug4': {'name': ' Dependence on predictable environment variable ', 'SWC_ID': ' 116', 'Severity': ' Low', 'Contract': ' P1FundingOracle', 'Function_name': ' setFundingRate((uint256,bool))', 'PC_address': ' 2895', 'Estimated_Gas_Usage': ' 7661 - 17649', 'file_point': '286'}, 'bug5': {'name': ' Dependence on predictable environment variable ', 'SWC_ID': ' 116', 'Severity': ' Low', 'Contract': ' P1FundingOracle', 'Function_name': ' setFundingRate((uint256,bool))', 'PC_address': ' 3439', 'Estimated_Gas_Usage': ' 5881 - 11262', 'file_point': '268'}, 'bug6': {'name': ' Dependence on predictable environment variable ', 'SWC_ID': ' 116', 'Severity': ' Low', 'Contract': ' P1FundingOracle', 'Function_name': ' setFundingRate((uint256,bool))', 'PC_address': ' 3779', 'Estimated_Gas_Usage': ' 6955 - 15156', 'file_point': '443'}, 'bug7': {'name': ' Dependence on predictable environment variable ', 'SWC_ID': ' 116', 'Severity': ' Low', 'Contract': ' P1FundingOracle', 'Function_name': ' setFundingRate((uint256,bool))', 'PC_address': ' 3877', 'Estimated_Gas_Usage': ' 6354 - 12863', 'file_point': '378'}, 'bug8': {'name': ' Dependence on predictable environment variable ', 'SWC_ID': ' 116', 'Severity': ' Low', 'Contract': ' P1FundingOracle', 'Function_name': ' setFundingRate((uint256,bool))', 'PC_address': ' 4007', 'Estimated_Gas_Usage': ' 7060 - 15546', 'file_point': '453'}, 'bug9': {'name': ' Dependence on predictable environment variable ', 'SWC_ID': ' 116', 'Severity': ' Low', 'Contract': ' P1FundingOracle', 'Function_name': ' setFundingRate((uint256,bool))', 'PC_address': ' 4035', 'Estimated_Gas_Usage': ' 5410 - 10791', 'file_point': '23'}, 'bug10': {'name': ' Dependence on predictable environment variable ', 'SWC_ID': ' 116', 'Severity': ' Low', 'Contract': ' P1FundingOracle', 'Function_name': ' setFundingRate((uint256,bool))', 'PC_address': ' 4130', 'Estimated_Gas_Usage': ' 6458 - 13341', 'file_point': '11'}}",True,3224,[],0,0
0x5cb634c351a03ff2bfb59c73db8b429ffdfbbb62.sol,0.5.0,MinionSubdomainRegistrar,172.02497553825378,7335,3.79%,46.99%,0,True,6182,[],0,0
0x7df50deabb5c7e10172e152ad3300be25a9d3073.sol,0.5.0,Staking,88.10395622253418,5233,11.73%,95.66%,"{'bug1': {'name': ' State access after external call ', 'SWC_ID': ' 107', 'Severity': ' Low', 'Contract': ' Staking', 'Function_name': ' refund()', 'PC_address': ' 2329', 'Estimated_Gas_Usage': ' 16372 - 73311', 'file_point': '124'}, 'bug2': {'name': ' State access after external call ', 'SWC_ID': ' 107', 'Severity': ' Low', 'Contract': ' Staking', 'Function_name': ' refund()', 'PC_address': ' 2336', 'Estimated_Gas_Usage': ' 16372 - 73311', 'file_point': '124'}, 'bug3': {'name': ' State access after external call ', 'SWC_ID': ' 107', 'Severity': ' Low', 'Contract': ' Staking', 'Function_name': ' stakeTether(uint256)', 'PC_address': ' 2857', 'Estimated_Gas_Usage': ' 36678 - 193477', 'file_point': '71'}, 'bug4': {'name': ' State access after external call ', 'SWC_ID': ' 107', 'Severity': ' Low', 'Contract': ' Staking', 'Function_name': ' stakeTether(uint256)', 'PC_address': ' 2877', 'Estimated_Gas_Usage': ' 11608 - 68077', 'file_point': '72'}, 'bug5': {'name': ' State access after external call ', 'SWC_ID': ' 107', 'Severity': ' Low', 'Contract': ' Staking', 'Function_name': ' stakeTether(uint256)', 'PC_address': ' 3076', 'Estimated_Gas_Usage': ' 11564 - 68033', 'file_point': '75'}, 'bug6': {'name': ' Integer Arithmetic Bugs ', 'SWC_ID': ' 101', 'Severity': ' High', 'Contract': ' Staking', 'Function_name': ' stakeTether(uint256)', 'PC_address': ' 3077', 'Estimated_Gas_Usage': ' 11608 - 68077', 'file_point': '75'}, 'bug7': {'name': ' State access after external call ', 'SWC_ID': ' 107', 'Severity': ' Low', 'Contract': ' Staking', 'Function_name': ' stakeTether(uint256)', 'PC_address': ' 3083', 'Estimated_Gas_Usage': ' 11608 - 68077', 'file_point': '75'}, 'bug8': {'name': ' State access after external call ', 'SWC_ID': ' 107', 'Severity': ' Low', 'Contract': ' Staking', 'Function_name': ' stakeTether(uint256)', 'PC_address': ' 3152', 'Estimated_Gas_Usage': ' 36678 - 193477', 'file_point': '77'}, 'bug9': {'name': ' State access after external call ', 'SWC_ID': ' 107', 'Severity': ' Low', 'Contract': ' Staking', 'Function_name': ' stakeTether(uint256)', 'PC_address': ' 3160', 'Estimated_Gas_Usage': ' 36678 - 193477', 'file_point': '78'}, 'bug10': {'name': ' State access after external call ', 'SWC_ID': ' 107', 'Severity': ' Low', 'Contract': ' Staking', 'Function_name': ' stakeTether(uint256)', 'PC_address': ' 3167', 'Estimated_Gas_Usage': ' 36678 - 193477', 'file_point': '79'}, 'bug11': {'name': ' State access after external call ', 'SWC_ID': ' 107', 'Severity': ' Low', 'Contract': ' Staking', 'Function_name': ' stakeTether(uint256)', 'PC_address': ' 3175', 'Estimated_Gas_Usage': ' 36678 - 193477', 'file_point': '80'}, 'bug12': {'name': ' State access after external call ', 'SWC_ID': ' 107', 'Severity': ' Low', 'Contract': ' Staking', 'Function_name': ' stakeTether(uint256)', 'PC_address': ' 3183', 'Estimated_Gas_Usage': ' 36678 - 193477', 'file_point': '82'}, 'bug13': {'name': ' State access after external call ', 'SWC_ID': ' 107', 'Severity': ' Low', 'Contract': ' Staking', 'Function_name': ' stakeTether(uint256)', 'PC_address': ' 3210', 'Estimated_Gas_Usage': ' 36678 - 193477', 'file_point': '83'}}",True,1775,[],0,0
0x913b5d0ececaf3a6b267d3ebc29f3361e6e75633.sol,0.5.0,TAIT,1810.0482318401337,27134,12.46%,77.86%,0,True,9088,[],0,0
0x9c42083a02903624c4d16616468ac1f0e1589520.sol,0.4.18,WrapConversionRate,1311.5542080402374,35164,1.97%,97.37%,0,True,6057,[],0,0
0x9d96c1e44bad73f980f43f5db6cbedcaf434d6be.sol,0.4.24,QUBIT,221.32986569404602,8169,8.49%,97.34%,"{'bug1': {'name': ' External Call To User-Supplied Address ', 'SWC_ID': ' 107', 'Severity': ' Low', 'Contract': ' QUBIT', 'Function_name': ' approveAndCall(address,uint256,bytes)', 'PC_address': ' 4934', 'Estimated_Gas_Usage': ' 9512 - 69040', 'file_point': '216'}, 'bug2': {'name': ' External Call To User-Supplied Address ', 'SWC_ID': ' 107', 'Severity': ' Low', 'Contract': ' QUBIT', 'Function_name': ' transferAnyERC20Token(address,uint256)', 'PC_address': ' 5345', 'Estimated_Gas_Usage': ' 4051 - 39744', 'file_point': '219'}}",False,2862,[],0,0
0xa17c1be6a8f426664a62479068a65238e4ecd13b.sol,0.5.0,CompoundLoanInfo,73.14897966384888,5572,0.44%,40.82%,"{'bug1': {'name': ' Exception State ', 'SWC_ID': ' 110', 'Severity': ' Medium', 'Contract': ' CompoundLoanInfo', 'Function_name': ' getPrices(address[])', 'PC_address': ' 3353', 'Estimated_Gas_Usage': ' 3169 - 38671', 'file_point': '322'}, 'bug2': {'name': ' Exception State ', 'SWC_ID': ' 110', 'Severity': ' Medium', 'Contract': ' CompoundLoanInfo', 'Function_name': ' getCollFactors(address[])', 'PC_address': ' 3624', 'Estimated_Gas_Usage': ' 3321 - 38916', 'file_point': '329'}}",False,4498,[],0,0
0x000000007f8ea40a849c00ef59b8690bc56d7d98.sol,0.5.16,DaiBackstopSyndicateV0,496.99736738204956,14202,4.11%,80.91%,0,True,6243,[],0,0
0x137a2417edb173e43ccc246dc76dfeb5281005cc.sol,0.5.7,MetadataStore,1810.0446372032166,0,0,0,0,False,0,[],0,0
0x1CEe89ae9B3E388c48f672926b367f7dF40456a7.sol,0.5.2,MintingPool,294.25306224823,20740,0.94%,65.54%,"{'bug1': {'name': ' Multiple Calls in a Single Transaction ', 'SWC_ID': ' 113', 'Severity': ' Low', 'Contract': ' MintingPool', 'Function_name': ' internalRedeemPositionTokens(address,uint256)', 'PC_address': ' 5184', 'Estimated_Gas_Usage': ' 6015 - 75915', 'file_point': '450'}, 'bug2': {'name': ' Multiple Calls in a Single Transaction ', 'SWC_ID': ' 113', 'Severity': ' Low', 'Contract': ' MintingPool', 'Function_name': ' internalMintPositionTokens(address,uint256,bool)', 'PC_address': ' 7110', 'Estimated_Gas_Usage': ' 6084 - 76079', 'file_point': '421'}, 'bug3': {'name': ' Exception State ', 'SWC_ID': ' 110', 'Severity': ' Medium', 'Contract': ' MintingPool', 'Function_name': ' allAddresses(uint256)', 'PC_address': ' 9117', 'Estimated_Gas_Usage': ' 1122 - 1217', 'file_point': '56'}, 'bug4': {'name': ' External Call To User-Supplied Address ', 'SWC_ID': ' 107', 'Severity': ' Low', 'Contract': ' MintingPool', 'Function_name': ' approveERC20(address,address,uint256)', 'PC_address': ' 12661', 'Estimated_Gas_Usage': ' 5169 - 42244', 'file_point': '337'}}",True,6024,[],0,0
0x2c1a8c3cefc44d9b0e617b57b69dfb4c6ceb931c.sol,0.6.8,BotCommanderV1,470.3179588317871,48914,3.58%,44.23%,"{'bug1': {'name': ' Dependence on predictable environment variable ', 'SWC_ID': ' 116', 'Severity': ' Low', 'Contract': ' BotCommanderV1', 'Function_name': ' redeemDDaiAndProcessDaiToEthLimitOrder((address,uint256,uint256,uint256,uint256,uint256,bytes32,bytes,bytes,address,bytes))', 'PC_address': ' 7487', 'Estimated_Gas_Usage': ' 1368 - 1793', 'file_point': '732'}}",True,8546,[],0,0
0x3acf9680b5d57994b6570c0ea97bc4d8b25e3f5b.sol,0.5.7,BK,74.09032344818115,8358,6.27%,89.42%,"{'bug1': {'name': ' Integer Arithmetic Bugs ', 'SWC_ID': ' 101', 'Severity': ' High', 'Contract': ' BK', 'Function_name': ' transferFrom(address,address,uint256)', 'PC_address': ' 2241', 'Estimated_Gas_Usage': ' 21988 - 84958', 'file_point': '164'}, 'bug2': {'name': ' Integer Arithmetic Bugs ', 'SWC_ID': ' 101', 'Severity': ' High', 'Contract': ' BK', 'Function_name': ' decreaseAllowance(address,uint256)', 'PC_address': ' 3083', 'Estimated_Gas_Usage': ' 8235 - 29908', 'file_point': '177'}, 'bug3': {'name': ' External Call To User-Supplied Address ', 'SWC_ID': ' 107', 'Severity': ' Low', 'Contract': ' BK', 'Function_name': ' approveAndCall(address,uint256,bytes)', 'PC_address': ' 3332', 'Estimated_Gas_Usage': ' 9332 - 67685', 'file_point': '266'}, 'bug4': {'name': ' Integer Arithmetic Bugs ', 'SWC_ID': ' 101', 'Severity': ' High', 'Contract': ' BK', 'Function_name': ' transferFrom(address,address,uint256)', 'PC_address': ' 4012', 'Estimated_Gas_Usage': ' 21988 - 84958', 'file_point': '185'}, 'bug5': {'name': ' Integer Arithmetic Bugs ', 'SWC_ID': ' 101', 'Severity': ' High', 'Contract': ' BK', 'Function_name': ' transferFrom(address,address,uint256)', 'PC_address': ' 4145', 'Estimated_Gas_Usage': ' 21988 - 84958', 'file_point': '188'}, 'bug6': {'name': ' Integer Arithmetic Bugs ', 'SWC_ID': ' 101', 'Severity': ' High', 'Contract': ' BK', 'Function_name': ' burnFrom(address,uint256)', 'PC_address': ' 4689', 'Estimated_Gas_Usage': ' 21679 - 83988', 'file_point': '203'}, 'bug7': {'name': ' Integer Arithmetic Bugs ', 'SWC_ID': ' 101', 'Severity': ' High', 'Contract': ' BK', 'Function_name': ' burnFrom(address,uint256)', 'PC_address': ' 4761', 'Estimated_Gas_Usage': ' 21679 - 83988', 'file_point': '204'}, 'bug8': {'name': ' Integer Arithmetic Bugs ', 'SWC_ID': ' 101', 'Severity': ' High', 'Contract': ' BK', 'Function_name': ' burnFrom(address,uint256)', 'PC_address': ' 5076', 'Estimated_Gas_Usage': ' 21679 - 83988', 'file_point': '226'}}",True,2476,[],0,0
